PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_SLUG,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
1627756,"Valentine, Denzel",Denzel Valentine,0,2016,2021,denzel_valentine,denzel_valentine,0,,,,,,Y,01
1627832,"VanVleet, Fred",Fred VanVleet,1,2016,2024,fred_vanvleet,fred_vanvleet,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
1629020,"Vanderbilt, Jarred",Jarred Vanderbilt,1,2018,2024,jarred_vanderbilt,jarred_vanderbilt,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
2760,"Varejao, Anderson",Anderson Varejao,0,2004,2020,anderson_varejao,anderson_varejao,0,,,,,,Y,00
1630170,"Vassell, Devin",Devin Vassell,1,2020,2024,devin_vassell,devin_vassell,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
1628426,"Vezenkov, Sasha",Sasha Vezenkov,1,2023,2023,sasha_vezenkov,sasha_vezenkov,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1630492,"Vildoza, Luca",Luca Vildoza,0,2020,2021,luca_vildoza,luca_vildoza,0,,,,,,Y,00
1629216,"Vincent, Gabe",Gabe Vincent,1,2019,2024,gabe_vincent,gabe_vincent,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
203943,"Vonleh, Noah",Noah Vonleh,0,2014,2022,noah_vonleh,noah_vonleh,0,,,,,,Y,01
202696,"Vucevic, Nikola",Nikola Vucevic,1,2011,2024,nikola_vucevic,nikola_vucevic,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1641774,"Vukcevic, Tristan",Tristan Vukcevic,1,2023,2024,tristan_vukcevic,tristan_vukcevic,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
1629731,"Wade, Dean",Dean Wade,1,2019,2024,dean_wade,dean_wade,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
1630532,"Wagner, Franz",Franz Wagner,1,2021,2024,franz_wagner,franz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
1629021,"Wagner, Moritz",Moritz Wagner,1,2018,2024,moritz_wagner,moritz_wagner,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
1630688,"Wainright, Ish",Ish Wainright,1,2021,2024,ish_wainright,ish_wainright,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
1631133,"Walker, Jabari",Jabari Walker,1,2022,2024,jabari_walker,jabari_walker,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
1641716,"Walker, Jarace",Jarace Walker,1,2023,2024,jarace_walker,jarace_walker,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
202689,"Walker, Kemba",Kemba Walker,0,2011,2022,kemba_walker,kemba_walker,0,,,,,,Y,00
1630640,"Walker, MJ",MJ Walker,0,2021,2021,mj_walker,mj_walker,0,,,,,,Y,11
1629022,"Walker IV, Lonnie",Lonnie Walker IV,1,2018,2024,lonnie_walker,lonnie_walker_iv,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
202322,"Wall, John",John Wall,0,2010,2022,john_wall,john_wall,0,,,,,,Y,00
1641717,"Wallace, Cason",Cason Wallace,1,2023,2024,cason_wallace,cason_wallace,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
1630811,"Wallace, Keaton",Keaton Wallace,0,2024,2024,keaton_wallace,keaton_wallace,0,,,,,,N,01
1627820,"Wallace, Tyrone",Tyrone Wallace,0,2017,2021,tyrone_wallace,tyrone_wallace,0,,,,,,Y,01
1641775,"Walsh, Jordan",Jordan Walsh,1,2023,2024,jordan_walsh,jordan_walsh,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11
1642266,"Walter, Ja'Kobe",Ja'Kobe Walter,0,2024,2024,jakobe_walter,jakobe_walter,0,,,,,,N,00
1628476,"Walton Jr., Derrick",Derrick Walton Jr.,0,2017,2021,derrick_walton_jr,derrick_walton_jr,0,,,,,,Y,01
202954,"Wanamaker, Brad",Brad Wanamaker,0,2018,2021,brad_wanamaker,brad_wanamaker,0,,,,,,Y,01
1642276,"Ware, Kel'el",Kel'el Ware,0,2024,2024,kelel_ware,kelel_ware,0,,,,,,N,00
203933,"Warren, T.J.",T.J. Warren,1,2014,2024,tj_warren,tj_warren,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
1629023,"Washington, P.J.",P.J. Washington,1,2019,2024,pj_washington,pj_washington,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
1630613,"Washington Jr., Duane",Duane Washington Jr.,1,2021,2024,duane_washington_jr,duane_washington_jr,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11
1631102,"Washington Jr., TyTy",TyTy Washington Jr.,1,2022,2024,tyty_washington,tyty_washington_jr,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
1629139,"Watanabe, Yuta",Yuta Watanabe,1,2018,2024,yuta_watanabe,yuta_watanabe,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1629682,"Waters, Tremont",Tremont Waters,0,2019,2021,tremont_waters,tremont_waters,0,,,,,,Y,01
1630322,"Waters III, Lindy",Lindy Waters III,1,2021,2024,lindy_waters_iii,lindy_waters_iii,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11
1630570,"Watford, Trendon",Trendon Watford,1,2021,2024,trendon_watford,trendon_watford,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
1641817,"Watson, Anton",Anton Watson,0,2024,2024,anton_watson,anton_watson,0,,,,,,N,00
1628778,"Watson, Paul",Paul Watson,0,2019,2021,paul_watson,paul_watson,0,,,,,,Y,11
1631212,"Watson, Peyton",Peyton Watson,1,2022,2024,peyton_watson,peyton_watson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01
1629683,"Weatherspoon, Quinndary",Quinndary Weatherspoon,0,2019,2021,quinndary_weatherspoon,quinndary_weatherspoon,0,,,,,,Y,11
1642377,"Wells, Jaylen",Jaylen Wells,0,2024,2024,jaylen_wells,jaylen_wells,0,,,,,,N,00
1641705,"Wembanyama, Victor",Victor Wembanyama,1,2023,2024,victor_wembanyama,victor_wembanyama,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
1631104,"Wesley, Blake",Blake Wesley,1,2022,2024,blake_wesley,blake_wesley,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
201566,"Westbrook, Russell",Russell Westbrook,1,2008,2024,russell_westbrook,russell_westbrook,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
1629632,"White, Coby",Coby White,1,2019,2024,coby_white,coby_white,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1628401,"White, Derrick",Derrick White,1,2017,2024,derrick_white,derrick_white,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
1631298,"White, Jack",Jack White,0,2022,2023,jack_white,jack_white,0,,,,,,Y,11
1641727,"Whitehead, Dariq",Dariq Whitehead,1,2023,2024,dariq_whitehead,dariq_whitehead,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
202355,"Whiteside, Hassan",Hassan Whiteside,0,2010,2021,hassan_whiteside,hassan_whiteside,0,,,,,,Y,01
1641715,"Whitmore, Cam",Cam Whitmore,1,2023,2024,cam_whitmore,cam_whitmore,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
204222,"Whittington, Greg",Greg Whittington,0,2020,2020,greg_whittington,greg_whittington,0,,,,,,Y,01
1630580,"Wieskamp, Joe",Joe Wieskamp,0,2021,2022,joe_wieskamp,joe_wieskamp,0,,,,,,Y,11
1630598,"Wiggins, Aaron",Aaron Wiggins,1,2021,2024,aaron_wiggins,aaron_wiggins,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
203952,"Wiggins, Andrew",Andrew Wiggins,1,2014,2024,andrew_wiggins,andrew_wiggins,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
1629623,"Wigginton, Lindell",Lindell Wigginton,0,2021,2023,lindell_wigginton,lindell_wigginton,0,,,,,,Y,01
1631214,"Williams, Alondes",Alondes Williams,1,2022,2024,alondes_williams,alondes_williams,1610612748,Miami,Heat,MIA,heat,heat,Y,11
1630314,"Williams, Brandon",Brandon Williams,1,2021,2024,brandon_williams,brandon_williams,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,11
1642262,"Williams, Cody",Cody Williams,0,2024,2024,tmp_cody_williams,cody_williams,0,,,,,,N,00
1631495,"Williams, Donovan",Donovan Williams,0,2022,2022,donovan_williams,donovan_williams,0,,,,,,Y,11
1629684,"Williams, Grant",Grant Williams,1,2019,2024,grant_williams,grant_williams,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
1631114,"Williams, Jalen",Jalen Williams,1,2022,2024,jalen_williams,jalen_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
1631119,"Williams, Jaylin",Jaylin Williams,1,2022,2024,jaylin_williams,jaylin_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
1642444,"Williams, Jaylin",Jaylin Williams,0,2024,2024,tmp_jaylin_williams,jaylin_williams,0,,,,,,N,00
1629026,"Williams, Kenrich",Kenrich Williams,1,2018,2024,kenrich_williams,kenrich_williams,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
101150,"Williams, Lou",Lou Williams,0,2005,2021,lou_williams,lou_williams,0,,,,,,Y,01
1642013,"Williams, Malik",Malik Williams,1,2023,2024,malik_williams,malik_williams,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
1631109,"Williams, Mark",Mark Williams,1,2022,2024,mark_williams,mark_williams,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
1631466,"Williams, Nate",Nate Williams,1,2022,2024,jeenathan_williams,nate_williams,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11
1630172,"Williams, Patrick",Patrick Williams,1,2020,2024,patrick_williams,patrick_williams,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1630533,"Williams, Ziaire",Ziaire Williams,1,2021,2024,ziaire_williams,ziaire_williams,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1629057,"Williams III, Robert",Robert Williams III,1,2018,2024,robert_williams,robert_williams_iii,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
1631246,"Williams Jr., Vince",Vince Williams Jr.,1,2022,2024,vince_williams_jr,vince_williams_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1629627,"Williamson, Zion",Zion Williamson,1,2019,2024,zion_williamson,zion_williamson,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
1628391,"Wilson, D.J.",D.J. Wilson,0,2017,2023,d.j._wilson,dj_wilson,0,,,,,,Y,11
1630592,"Wilson, Jalen",Jalen Wilson,1,2023,2024,jalen_wilson,jalen_wilson,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
1629685,"Windler, Dylan",Dylan Windler,1,2019,2024,dylan_windler,dylan_windler,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
1626159,"Winslow, Justise",Justise Winslow,0,2015,2022,justise_winslow,justise_winslow,0,,,,,,Y,11
1630216,"Winston, Cassius",Cassius Winston,0,2020,2021,cassius_winston,cassius_winston,0,,,,,,Y,01
1630164,"Wiseman, James",James Wiseman,1,2020,2024,james_wiseman,james_wiseman,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
1631209,"Wong, Isaiah",Isaiah Wong,1,2023,2024,isaiah_wong,isaiah_wong,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
1626174,"Wood, Christian",Christian Wood,1,2015,2024,christian_wood,christian_wood,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
1630218,"Woodard II, Robert",Robert Woodard II,0,2020,2021,robert_woodard_ii,robert_woodard_ii,0,,,,,,Y,01
1626153,"Wright, Delon",Delon Wright,1,2015,2024,delon_wright,delon_wright,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1630589,"Wright, Moses",Moses Wright,0,2021,2021,moses_wright,moses_wright,0,,,,,,Y,01
1630593,"Wright IV, McKinley",McKinley Wright IV,0,2021,2022,mckinley_wright_iv,mckinley_wright_iv,0,,,,,,Y,01
1628221,"York, Gabe",Gabe York,0,2021,2022,gabe_york,gabe_york,0,,,,,,Y,11
1642443,"Young, Jahmir",Jahmir Young,0,2024,2024,jahmir_young,jahmir_young,0,,,,,,N,00
201152,"Young, Thaddeus",Thaddeus Young,1,2007,2024,thaddeus_young,thaddeus_young,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
1629027,"Young, Trae",Trae Young,1,2018,2024,trae_young,trae_young,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
1630209,"Yurtseven, Omer",Omer Yurtseven,1,2020,2023,omer_yurtseven,omer_yurtseven,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
203469,"Zeller, Cody",Cody Zeller,1,2013,2024,cody_zeller,cody_zeller,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
1627826,"Zubac, Ivica",Ivica Zubac,1,2016,2024,ivica_zubac,ivica_zubac,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
1641783,"da Silva, Tristan",Tristan da Silva,0,2024,2024,tristan_da_silva,tristan_da_silva,0,,,,,,N,00
